customer_id,customer_name,loyalty_tier,state,last_order_date,total_orders,days_since_last_order,churn_status
1348,Taylor White,Silver,PA,2024-10-22,8,70.0,Active
1355,Alison Collins,Silver,MI,2024-10-22,11,70.0,Active
1533,Amber Price,Silver,IL,2024-10-22,6,70.0,Active
1589,Lisa Fry,Bronze,MI,2024-10-22,7,70.0,Active
1597,Shelly Sims,Gold,NJ,2024-10-22,5,70.0,Active
2132,Edward Castro,Silver,MD,2024-10-22,7,70.0,Active
2155,Cole Henry,Gold,FL,2024-10-22,8,70.0,Active
2622,Jason Mclean,Silver,NJ,2024-10-22,7,70.0,Active
2862,Joshua Klein,Silver,WA,2024-10-22,11,70.0,Active
3016,Katherine Johnston,Bronze,OH,2024-10-22,13,70.0,Active
3128,Christopher Baker,Platinum,WI,2024-10-22,10,70.0,Active
3865,Charles Harris,Silver,MD,2024-10-22,6,70.0,Active
3973,Valerie Gonzalez,Platinum,TN,2024-10-22,5,70.0,Active
4018,Tyler Owens,Bronze,WA,2024-10-22,6,70.0,Active
4509,William Daniels,Bronze,NC,2024-10-22,8,70.0,Active
4736,Jesse Martinez,Bronze,PA,2024-10-22,7,70.0,Active
4850,Kevin Le,Bronze,MI,2024-10-22,7,70.0,Active
4876,Brandy Herman,Bronze,MO,2024-10-22,7,70.0,Active
5307,Deborah Pearson,Gold,MO,2024-10-22,6,70.0,Active
5499,Peter Serrano,Silver,CA,2024-10-22,9,70.0,Active
6037,Shannon Allen,Bronze,MO,2024-10-22,13,70.0,Active
6265,Andrew Kennedy,Platinum,VA,2024-10-22,3,70.0,Active
6327,Kathryn Bradley,Platinum,GA,2024-10-22,7,70.0,Active
6668,Jessica Ramos,Gold,IN,2024-10-22,13,70.0,Active
6922,Roberto Sanchez,Bronze,OH,2024-10-22,10,70.0,Active
7016,Steven Smith,Platinum,WI,2024-10-22,5,70.0,Active
7241,Lisa Wagner,Silver,PA,2024-10-22,8,70.0,Active
7341,Kristopher Torres,Gold,NC,2024-10-22,7,70.0,Active
7351,Erin Contreras,Silver,VA,2024-10-22,4,70.0,Active
7512,Nicole Villanueva,Platinum,WA,2024-10-22,10,70.0,Active
7699,Nicole Nguyen,Silver,MA,2024-10-22,15,70.0,Active
7966,Melissa Franco,Gold,VA,2024-10-22,10,70.0,Active
8182,James Russo,Bronze,MD,2024-10-22,12,70.0,Active
8203,Kevin Pena,Bronze,NJ,2024-10-22,8,70.0,Active
8371,Roger Cooper,Bronze,NJ,2024-10-22,5,70.0,Active
8445,Brian Alvarez,Bronze,AZ,2024-10-22,7,70.0,Active
8621,Anthony Martinez,Platinum,MI,2024-10-22,8,70.0,Active
8939,Kristen Garcia,Silver,WI,2024-10-22,10,70.0,Active
9021,Jose Robinson,Gold,TN,2024-10-22,8,70.0,Active
9034,Vanessa Mcknight,Bronze,VA,2024-10-22,11,70.0,Active
9458,Danielle Rodriguez,Gold,MI,2024-10-22,8,70.0,Active
9633,Melanie Gilmore,Bronze,CA,2024-10-22,9,70.0,Active
9637,Riley Maxwell,Silver,MA,2024-10-22,8,70.0,Active
9962,Michael Rhodes,Silver,MO,2024-10-22,3,70.0,Active
107,Ashley Sanchez,Bronze,WA,2024-10-23,9,69.0,Active
191,Richard Stewart,Bronze,MA,2024-10-23,3,69.0,Active
542,Jennifer Chavez,Silver,IN,2024-10-23,9,69.0,Active
707,Preston Williams,Bronze,WA,2024-10-23,6,69.0,Active
2051,Jenna Jones,Bronze,MO,2024-10-23,8,69.0,Active
2551,Stephanie Walton,Silver,GA,2024-10-23,5,69.0,Active
2658,Edward Padilla,Gold,VA,2024-10-23,12,69.0,Active
2895,Gary Brown,Bronze,VA,2024-10-23,8,69.0,Active
3265,Alexander Watts,Gold,GA,2024-10-23,7,69.0,Active
3288,Amber Salazar,Bronze,OH,2024-10-23,11,69.0,Active
3330,William Cooper,Platinum,MA,2024-10-23,7,69.0,Active
3565,Latoya Norris,Bronze,OH,2024-10-23,13,69.0,Active
3597,Lisa Flores,Silver,IL,2024-10-23,13,69.0,Active
3840,Sara Rivera,Silver,WA,2024-10-23,13,69.0,Active
3869,James Parks,Gold,TX,2024-10-23,14,69.0,Active
4098,Charles Robinson,Gold,TX,2024-10-23,9,69.0,Active
4315,William Taylor,Bronze,IL,2024-10-23,7,69.0,Active
4359,Brad Grimes,Silver,MD,2024-10-23,6,69.0,Active
4428,Scott Williams,Silver,IN,2024-10-23,8,69.0,Active
4700,Dale Silva,Bronze,IL,2024-10-23,11,69.0,Active
4709,Ian Davis,Bronze,NC,2024-10-23,10,69.0,Active
5246,Diane Rivera,Bronze,IL,2024-10-23,7,69.0,Active
5268,James Olson,Platinum,MO,2024-10-23,13,69.0,Active
6420,Gerald King,Silver,NC,2024-10-23,6,69.0,Active
6464,David Brown,Silver,TX,2024-10-23,10,69.0,Active
7003,Sierra Torres,Platinum,MD,2024-10-23,15,69.0,Active
7166,Sarah Lopez,Bronze,NJ,2024-10-23,7,69.0,Active
7234,Jeremy Bowen,Gold,GA,2024-10-23,8,69.0,Active
7605,Sheila Collins,Bronze,MA,2024-10-23,6,69.0,Active
7725,Alicia Turner,Platinum,MD,2024-10-23,6,69.0,Active
7776,Jason Martinez,Bronze,WA,2024-10-23,8,69.0,Active
7934,Vincent Gibbs,Gold,OH,2024-10-23,5,69.0,Active
8012,Caroline Gibson,Bronze,NY,2024-10-23,8,69.0,Active
8327,Vanessa Dominguez,Bronze,MI,2024-10-23,11,69.0,Active
8357,Christine Hayden,Platinum,GA,2024-10-23,7,69.0,Active
8740,Tiffany Johnson,Silver,NC,2024-10-23,8,69.0,Active
8916,Jessica Swanson,Silver,MA,2024-10-23,4,69.0,Active
9399,Eric Brown,Bronze,NJ,2024-10-23,8,69.0,Active
9446,Tonya Miller,Bronze,IL,2024-10-23,5,69.0,Active
9630,Jeffrey Stephens,Bronze,FL,2024-10-23,7,69.0,Active
9679,Monica Moreno,Platinum,TN,2024-10-23,10,69.0,Active
9686,Peter Dixon,Gold,MO,2024-10-23,15,69.0,Active
9771,Victoria Williams,Silver,PA,2024-10-23,11,69.0,Active
9777,Rhonda Morris,Silver,AZ,2024-10-23,8,69.0,Active
9811,Charles Clements,Bronze,GA,2024-10-23,5,69.0,Active
388,Sonya Underwood,Bronze,IN,2024-10-24,10,68.0,Active
411,Brandi Huerta,Bronze,PA,2024-10-24,12,68.0,Active
1047,James Henderson,Bronze,IN,2024-10-24,9,68.0,Active
2137,Rebecca Pearson,Platinum,MO,2024-10-24,9,68.0,Active
2150,Monica Beck,Gold,OH,2024-10-24,14,68.0,Active
2578,Nicole Collins,Bronze,NJ,2024-10-24,14,68.0,Active
2711,Danielle Jones,Gold,VA,2024-10-24,10,68.0,Active
2814,Edward Jones,Bronze,MD,2024-10-24,7,68.0,Active
3037,Amy Barnes,Silver,NJ,2024-10-24,8,68.0,Active
3131,David James,Gold,MD,2024-10-24,3,68.0,Active
3229,William Davis,Silver,MO,2024-10-24,10,68.0,Active
3567,Eric Kelly,Silver,MD,2024-10-24,9,68.0,Active
3731,Laura Parrish,Bronze,TN,2024-10-24,10,68.0,Active
3954,Brittney Wheeler,Silver,MD,2024-10-24,11,68.0,Active
4161,Sarah Holloway,Gold,WI,2024-10-24,10,68.0,Active
4545,Dustin Rodriguez,Bronze,FL,2024-10-24,5,68.0,Active
4583,Samuel Fox,Bronze,MA,2024-10-24,5,68.0,Active
5384,Alex Powers,Bronze,WI,2024-10-24,7,68.0,Active
6731,Julie Wright,Bronze,TN,2024-10-24,7,68.0,Active
7632,Amy Gutierrez,Bronze,NC,2024-10-24,13,68.0,Active
8194,Tim Sharp,Platinum,MA,2024-10-24,7,68.0,Active
8274,Stacey Wolfe,Bronze,MD,2024-10-24,8,68.0,Active
8293,Donna Bradford,Bronze,MA,2024-10-24,4,68.0,Active
8325,Madison Hernandez,Silver,WI,2024-10-24,5,68.0,Active
8561,Justin Simon,Silver,NJ,2024-10-24,4,68.0,Active
8870,Mark Hunt,Bronze,TX,2024-10-24,3,68.0,Active
9067,James Bailey,Platinum,MI,2024-10-24,11,68.0,Active
9097,Melissa Lee,Platinum,TX,2024-10-24,13,68.0,Active
9165,Mark Alexander,Silver,OH,2024-10-24,12,68.0,Active
9616,Michael Russell,Bronze,NC,2024-10-24,8,68.0,Active
9886,Colin Romero,Gold,MA,2024-10-24,9,68.0,Active
359,Donald Gray,Bronze,MA,2024-10-25,7,67.0,Active
949,David Clay,Bronze,OH,2024-10-25,8,67.0,Active
963,Kenneth Hill,Bronze,PA,2024-10-25,11,67.0,Active
982,Alejandro Marshall,Bronze,GA,2024-10-25,10,67.0,Active
1086,James Chase,Silver,GA,2024-10-25,6,67.0,Active
1148,Jason Johnston,Gold,WI,2024-10-25,10,67.0,Active
1262,Jocelyn Jarvis,Silver,GA,2024-10-25,10,67.0,Active
1477,Kevin Velez,Bronze,NJ,2024-10-25,9,67.0,Active
2165,Dawn Saunders,Gold,WA,2024-10-25,6,67.0,Active
2227,Alex Scott,Bronze,NY,2024-10-25,9,67.0,Active
2411,Jonathan Gross,Silver,WA,2024-10-25,11,67.0,Active
2559,Randy Porter,Silver,TN,2024-10-25,9,67.0,Active
2644,Carrie Scott,Bronze,MI,2024-10-25,17,67.0,Active
3685,Sarah Sanchez,Bronze,NY,2024-10-25,12,67.0,Active
3765,Amber Murphy,Silver,AZ,2024-10-25,5,67.0,Active
4856,Andrew Morse,Silver,MD,2024-10-25,6,67.0,Active
5164,Brent Graham,Gold,GA,2024-10-25,5,67.0,Active
5409,Joy Flores,Gold,IL,2024-10-25,5,67.0,Active
5543,Jasmine Anderson,Gold,WI,2024-10-25,11,67.0,Active
5722,Cheryl Johnson,Silver,AZ,2024-10-25,8,67.0,Active
5731,Shawn Nichols,Bronze,TX,2024-10-25,13,67.0,Active
5917,Sarah Ramirez,Bronze,TX,2024-10-25,7,67.0,Active
6195,Lauren Contreras,Bronze,FL,2024-10-25,5,67.0,Active
6196,David Miller,Gold,PA,2024-10-25,6,67.0,Active
6979,Patrick Hays,Silver,NY,2024-10-25,6,67.0,Active
7006,Melissa Richards,Platinum,TN,2024-10-25,9,67.0,Active
7135,Mary Garcia,Platinum,CA,2024-10-25,7,67.0,Active
7319,Joshua Mccall,Gold,IN,2024-10-25,7,67.0,Active
7773,Mario Johnson,Gold,TX,2024-10-25,6,67.0,Active
8467,Brittany Crawford,Bronze,TN,2024-10-25,10,67.0,Active
8518,Carolyn Ayers,Platinum,CA,2024-10-25,8,67.0,Active
8631,Martin Woodard,Gold,TN,2024-10-25,6,67.0,Active
8974,Jean Johnson,Bronze,MD,2024-10-25,8,67.0,Active
9046,Philip Landry,Bronze,NJ,2024-10-25,12,67.0,Active
9063,Melissa Oneal,Silver,TN,2024-10-25,16,67.0,Active
9179,Brett Clark,Silver,GA,2024-10-25,13,67.0,Active
9836,Lee Wilson,Bronze,CA,2024-10-25,6,67.0,Active
849,Jeremy Cole,Silver,MA,2024-10-26,10,66.0,Active
1097,Jenna Schmitt,Silver,GA,2024-10-26,7,66.0,Active
1256,Chloe Tyler,Bronze,MO,2024-10-26,10,66.0,Active
2986,Jessica Perez,Bronze,CA,2024-10-26,16,66.0,Active
3000,Karina Dixon,Silver,FL,2024-10-26,6,66.0,Active
3162,Kirsten King,Silver,WI,2024-10-26,10,66.0,Active
3723,Brandi Mason,Bronze,WA,2024-10-26,7,66.0,Active
4059,Tim Skinner,Gold,GA,2024-10-26,7,66.0,Active
4487,Scott Brooks,Gold,NY,2024-10-26,13,66.0,Active
4827,Ashley Lamb,Bronze,OH,2024-10-26,7,66.0,Active
5123,Michael Ramos,Bronze,AZ,2024-10-26,8,66.0,Active
5625,Larry Adams,Silver,PA,2024-10-26,7,66.0,Active
5714,Joshua Brewer,Platinum,OH,2024-10-26,11,66.0,Active
5816,Corey Murphy,Bronze,IL,2024-10-26,18,66.0,Active
5860,Derek Cook,Bronze,PA,2024-10-26,6,66.0,Active
6421,Karen Miranda,Bronze,TN,2024-10-26,9,66.0,Active
6446,Renee Mcgee,Silver,WA,2024-10-26,8,66.0,Active
6637,David Ruiz,Gold,IL,2024-10-26,8,66.0,Active
6648,Christopher Johnson,Gold,IL,2024-10-26,13,66.0,Active
7392,Nathan Butler,Gold,WA,2024-10-26,3,66.0,Active
7415,Kelly Gonzales,Gold,MA,2024-10-26,3,66.0,Active
7782,Kimberly Grant,Bronze,MD,2024-10-26,4,66.0,Active
7838,Connor Gardner,Gold,TN,2024-10-26,9,66.0,Active
8074,Christopher Jones,Silver,WA,2024-10-26,7,66.0,Active
8559,Hannah Rodriguez,Bronze,WA,2024-10-26,3,66.0,Active
8713,Susan Barker,Bronze,TN,2024-10-26,8,66.0,Active
9541,Justin Clark,Bronze,NC,2024-10-26,11,66.0,Active
9754,Jennifer Knight,Bronze,PA,2024-10-26,9,66.0,Active
9984,Leslie Harris,Bronze,MA,2024-10-26,8,66.0,Active
75,Tina Mendoza,Bronze,NC,2024-10-27,11,65.0,Active
119,Danielle Miller,Gold,AZ,2024-10-27,9,65.0,Active
285,Erika Nguyen,Bronze,NC,2024-10-27,7,65.0,Active
575,Keith Patel,Silver,MA,2024-10-27,9,65.0,Active
838,Melissa Wilson,Silver,PA,2024-10-27,8,65.0,Active
939,Caleb Mitchell,Platinum,MI,2024-10-27,13,65.0,Active
1114,Michelle Cross,Gold,MD,2024-10-27,2,65.0,Active
1308,Sharon Morris,Gold,AZ,2024-10-27,8,65.0,Active
1409,David Cruz,Gold,IL,2024-10-27,14,65.0,Active
1911,Michelle Morgan,Silver,CA,2024-10-27,5,65.0,Active
2217,Dana James,Platinum,NJ,2024-10-27,8,65.0,Active
2349,Patrick Robbins,Bronze,WA,2024-10-27,5,65.0,Active
2842,Sarah Bartlett,Silver,FL,2024-10-27,6,65.0,Active
3318,Jessica Aguilar,Silver,NC,2024-10-27,9,65.0,Active
4206,Kellie Wilson,Bronze,PA,2024-10-27,8,65.0,Active
4228,James Walker,Platinum,MO,2024-10-27,7,65.0,Active
4337,Jason White,Bronze,IL,2024-10-27,10,65.0,Active
4931,Elizabeth Clarke,Silver,IL,2024-10-27,10,65.0,Active
5014,Noah Martinez,Bronze,MA,2024-10-27,12,65.0,Active
5866,Scott Harris,Bronze,GA,2024-10-27,4,65.0,Active
6014,Troy Dunn,Gold,WA,2024-10-27,7,65.0,Active
6283,Rhonda Wright,Bronze,IN,2024-10-27,8,65.0,Active
6619,Renee Cruz,Platinum,CA,2024-10-27,5,65.0,Active
6853,Sheila Ross,Gold,IN,2024-10-27,5,65.0,Active
6947,Melvin Wong,Silver,NY,2024-10-27,9,65.0,Active
6978,David Smith,Silver,MA,2024-10-27,7,65.0,Active
7110,Robert Khan,Silver,NJ,2024-10-27,11,65.0,Active
7269,Derek Mcdowell,Silver,IL,2024-10-27,8,65.0,Active
7336,Taylor Zamora,Silver,MI,2024-10-27,6,65.0,Active
8543,Brandon Roach,Bronze,NY,2024-10-27,11,65.0,Active
8618,Julie Glass,Gold,NY,2024-10-27,7,65.0,Active
9004,Laura Watson,Platinum,IN,2024-10-27,8,65.0,Active
256,Lindsey Stephenson,Bronze,IN,2024-10-28,9,64.0,Active
295,Sierra Leonard,Silver,CA,2024-10-28,5,64.0,Active
770,Marissa Martin,Silver,GA,2024-10-28,6,64.0,Active
820,Haley Robertson,Gold,IN,2024-10-28,5,64.0,Active
974,Tyler Green,Silver,MI,2024-10-28,4,64.0,Active
1223,Brooke Little,Bronze,TN,2024-10-28,6,64.0,Active
1371,Henry Hall,Gold,NC,2024-10-28,12,64.0,Active
1406,Traci Smith,Silver,NC,2024-10-28,10,64.0,Active
1792,Austin Green,Silver,NY,2024-10-28,13,64.0,Active
2576,Hunter Walton,Bronze,MI,2024-10-28,6,64.0,Active
2772,Jacqueline Barker,Silver,VA,2024-10-28,6,64.0,Active
2782,Sara Watts,Bronze,MO,2024-10-28,2,64.0,Active
2893,Timothy White,Gold,TX,2024-10-28,7,64.0,Active
3024,Matthew Delacruz,Gold,OH,2024-10-28,7,64.0,Active
3177,Teresa York,Silver,VA,2024-10-28,5,64.0,Active
3466,Angela Blake,Bronze,NJ,2024-10-28,8,64.0,Active
3552,James Cline,Gold,PA,2024-10-28,10,64.0,Active
3669,Jason Sutton,Bronze,CA,2024-10-28,12,64.0,Active
3689,Albert Clarke,Bronze,NJ,2024-10-28,12,64.0,Active
3919,Joshua Sanchez,Platinum,WI,2024-10-28,7,64.0,Active
4285,Daniel Daniel,Bronze,GA,2024-10-28,7,64.0,Active
4640,John Gutierrez,Platinum,MD,2024-10-28,9,64.0,Active
5018,Michael Salinas,Silver,WA,2024-10-28,6,64.0,Active
5497,Eduardo Turner,Bronze,VA,2024-10-28,5,64.0,Active
5766,Darryl Torres,Gold,WA,2024-10-28,14,64.0,Active
6089,Joyce Soto,Bronze,WA,2024-10-28,6,64.0,Active
6150,Dean Lewis,Platinum,IN,2024-10-28,9,64.0,Active
7058,Rebecca Davis,Silver,AZ,2024-10-28,5,64.0,Active
7174,Daniel Gonzalez,Gold,MO,2024-10-28,4,64.0,Active
7245,Nancy Jones,Bronze,VA,2024-10-28,10,64.0,Active
7583,Courtney Beasley,Bronze,IN,2024-10-28,10,64.0,Active
7597,Ryan Fisher,Bronze,MO,2024-10-28,8,64.0,Active
7615,Jamie Jackson,Platinum,MD,2024-10-28,8,64.0,Active
7645,Shelly Smith,Gold,VA,2024-10-28,13,64.0,Active
7722,Christopher Gray,Gold,MD,2024-10-28,12,64.0,Active
8118,Justin Medina,Bronze,NC,2024-10-28,12,64.0,Active
8288,Gloria Torres,Platinum,IN,2024-10-28,15,64.0,Active
8843,Leah Mccann,Gold,VA,2024-10-28,3,64.0,Active
9029,Sarah Monroe,Silver,MD,2024-10-28,6,64.0,Active
9130,Sandra Burns,Bronze,GA,2024-10-28,8,64.0,Active
9513,Laura Arias,Platinum,GA,2024-10-28,12,64.0,Active
9759,Richard Rogers,Bronze,PA,2024-10-28,6,64.0,Active
135,Brittney Rice,Silver,TX,2024-10-29,4,63.0,Active
379,Miguel Smith,Silver,FL,2024-10-29,9,63.0,Active
855,Charles Johnson,Silver,FL,2024-10-29,8,63.0,Active
884,Cheryl Walker,Platinum,MD,2024-10-29,9,63.0,Active
987,Amber Rodriguez,Gold,PA,2024-10-29,5,63.0,Active
1696,Samantha Fuentes,Bronze,TN,2024-10-29,13,63.0,Active
1904,Sierra Clark,Bronze,FL,2024-10-29,9,63.0,Active
1963,Bruce Burch,Gold,NJ,2024-10-29,7,63.0,Active
2434,Robert Smith,Bronze,MI,2024-10-29,4,63.0,Active
3418,Rodney Sutton,Silver,AZ,2024-10-29,8,63.0,Active
3511,Derrick Rivers,Bronze,AZ,2024-10-29,8,63.0,Active
3529,Raymond Shaffer,Silver,NC,2024-10-29,8,63.0,Active
3905,Brian Underwood,Silver,TX,2024-10-29,10,63.0,Active
3996,Mary Mason,Gold,IL,2024-10-29,9,63.0,Active
4001,Denise Sanchez,Bronze,VA,2024-10-29,8,63.0,Active
4004,Logan Berger,Bronze,NY,2024-10-29,4,63.0,Active
4045,Jon Price,Bronze,OH,2024-10-29,9,63.0,Active
4945,Julia Barker,Bronze,WI,2024-10-29,11,63.0,Active
5606,David Smith,Bronze,WA,2024-10-29,3,63.0,Active
5724,Timothy Moyer,Gold,NY,2024-10-29,8,63.0,Active
5787,Adam Esparza,Silver,MA,2024-10-29,5,63.0,Active
5905,David Lyons,Gold,MO,2024-10-29,11,63.0,Active
5976,Patrick Thomas,Bronze,MI,2024-10-29,9,63.0,Active
6110,Caroline Bass,Silver,CA,2024-10-29,4,63.0,Active
6184,Michael Baird,Bronze,TX,2024-10-29,7,63.0,Active
6208,Angelica Griffith,Bronze,TN,2024-10-29,7,63.0,Active
6606,Michele Golden,Silver,VA,2024-10-29,5,63.0,Active
6645,Sean Morrison,Bronze,IN,2024-10-29,8,63.0,Active
6756,Steven Burns,Bronze,MI,2024-10-29,4,63.0,Active
6811,Carrie Oneal,Silver,WA,2024-10-29,8,63.0,Active
6824,Adrian Juarez,Bronze,PA,2024-10-29,13,63.0,Active
7231,Lauren Hart,Gold,MA,2024-10-29,7,63.0,Active
7268,Charles Atkins,Bronze,IN,2024-10-29,6,63.0,Active
7546,Kristine Vance,Gold,MD,2024-10-29,6,63.0,Active
8270,Alicia Murphy,Bronze,MO,2024-10-29,5,63.0,Active
8538,Brian Mclean,Gold,MI,2024-10-29,7,63.0,Active
9266,Alexander Carter,Silver,NJ,2024-10-29,9,63.0,Active
9320,Elizabeth Morrow,Bronze,NY,2024-10-29,13,63.0,Active
9337,David Price,Silver,PA,2024-10-29,10,63.0,Active
9438,Jonathan Good,Platinum,IL,2024-10-29,7,63.0,Active
9604,Jessica Smith,Bronze,NY,2024-10-29,5,63.0,Active
9629,Elizabeth Miller,Bronze,VA,2024-10-29,9,63.0,Active
9784,Robert Howell,Bronze,OH,2024-10-29,19,63.0,Active
9913,Erica Meza,Silver,GA,2024-10-29,11,63.0,Active
841,Amanda Murray,Bronze,GA,2024-10-30,8,62.0,Active
1176,Donald Robinson,Gold,MA,2024-10-30,7,62.0,Active
1182,Bonnie Peterson,Silver,MO,2024-10-30,3,62.0,Active
1203,Michael Murphy,Silver,IN,2024-10-30,10,62.0,Active
1292,Teresa Spencer,Bronze,MO,2024-10-30,7,62.0,Active
1300,Sheila Thomas,Bronze,IN,2024-10-30,4,62.0,Active
1825,Carol Sullivan,Bronze,NC,2024-10-30,7,62.0,Active
2119,Tyler Brown,Bronze,MD,2024-10-30,9,62.0,Active
2360,Mike Trujillo,Silver,GA,2024-10-30,8,62.0,Active
2416,Stephen Perez,Gold,TN,2024-10-30,8,62.0,Active
2492,Amanda Lopez,Bronze,AZ,2024-10-30,12,62.0,Active
2780,Tamara Rodgers,Silver,TN,2024-10-30,5,62.0,Active
2834,Robert Charles,Bronze,GA,2024-10-30,8,62.0,Active
2963,Angela Jones,Bronze,IL,2024-10-30,10,62.0,Active
3093,Michael Anderson,Bronze,IL,2024-10-30,12,62.0,Active
3245,Roy Smith,Silver,CA,2024-10-30,4,62.0,Active
3432,Christina Anderson,Silver,WI,2024-10-30,12,62.0,Active
3563,Mackenzie Morgan,Silver,VA,2024-10-30,6,62.0,Active
3571,Melissa Cummings,Platinum,TN,2024-10-30,6,62.0,Active
3612,David Oliver,Silver,TN,2024-10-30,12,62.0,Active
3638,Nicholas Johns,Gold,TN,2024-10-30,10,62.0,Active
3702,Jeffery Gonzalez,Silver,IL,2024-10-30,10,62.0,Active
4254,Angela Harvey,Bronze,OH,2024-10-30,10,62.0,Active
4783,Gabriel Wilson,Silver,IL,2024-10-30,8,62.0,Active
5005,Taylor Wu,Silver,MI,2024-10-30,11,62.0,Active
5220,Jean Dickerson,Gold,FL,2024-10-30,4,62.0,Active
5282,Jeffrey Davis,Bronze,OH,2024-10-30,10,62.0,Active
5355,Kristy Walsh,Silver,TN,2024-10-30,10,62.0,Active
5408,Todd Clark,Bronze,PA,2024-10-30,6,62.0,Active
5621,Abigail Johnson,Gold,OH,2024-10-30,8,62.0,Active
5931,Joseph Cordova,Gold,MD,2024-10-30,6,62.0,Active
5935,Edward Thomas,Bronze,IN,2024-10-30,6,62.0,Active
5988,Craig Thompson,Bronze,NC,2024-10-30,10,62.0,Active
6024,Brett Rangel,Gold,TN,2024-10-30,10,62.0,Active
6088,Pamela Gray,Bronze,GA,2024-10-30,8,62.0,Active
6333,Jasmin Lynch,Bronze,PA,2024-10-30,9,62.0,Active
7025,Hector Wiggins,Bronze,TX,2024-10-30,12,62.0,Active
7485,Cheryl Terry,Bronze,GA,2024-10-30,10,62.0,Active
8207,Angela Herrera,Gold,MD,2024-10-30,8,62.0,Active
8642,Nathaniel Cardenas,Silver,CA,2024-10-30,8,62.0,Active
8782,Christopher Garcia,Silver,MO,2024-10-30,5,62.0,Active
8952,Michael Dixon,Gold,CA,2024-10-30,10,62.0,Active
9307,Christopher Shelton,Bronze,CA,2024-10-30,11,62.0,Active
9593,Manuel Smith,Bronze,CA,2024-10-30,10,62.0,Active
9911,Troy Murphy,Silver,WA,2024-10-30,8,62.0,Active
56,Amy Nguyen,Bronze,GA,2024-10-31,12,61.0,Active
128,Mario Padilla,Platinum,MD,2024-10-31,3,61.0,Active
478,Christopher Holt,Silver,MI,2024-10-31,8,61.0,Active
662,Nicholas Johnson,Bronze,MA,2024-10-31,8,61.0,Active
697,Jennifer Johnson,Platinum,FL,2024-10-31,5,61.0,Active
990,Robert Hill,Silver,MI,2024-10-31,5,61.0,Active
1156,Tiffany Werner,Bronze,WA,2024-10-31,14,61.0,Active
1403,Barbara Gibbs,Platinum,NY,2024-10-31,9,61.0,Active
1653,Jesse Choi,Bronze,MI,2024-10-31,10,61.0,Active
1694,Penny Montoya,Silver,NY,2024-10-31,8,61.0,Active
2147,Michael Fletcher,Silver,VA,2024-10-31,5,61.0,Active
2552,Sarah Golden,Silver,PA,2024-10-31,7,61.0,Active
2806,Jose Taylor,Silver,CA,2024-10-31,14,61.0,Active
3017,William Hodge,Silver,TN,2024-10-31,5,61.0,Active
3215,Sara Reynolds,Bronze,FL,2024-10-31,7,61.0,Active
3515,John Patel,Bronze,NJ,2024-10-31,8,61.0,Active
3726,Christopher Estrada,Bronze,IL,2024-10-31,5,61.0,Active
3748,Gregory Davis,Bronze,OH,2024-10-31,7,61.0,Active
3817,Laurie Martinez,Bronze,MD,2024-10-31,9,61.0,Active
4351,Stephanie Patel,Silver,NC,2024-10-31,8,61.0,Active
4757,Sheila Romero,Bronze,IL,2024-10-31,4,61.0,Active
4803,Deborah Payne,Bronze,MD,2024-10-31,9,61.0,Active
4922,Janice Sanders,Bronze,MI,2024-10-31,12,61.0,Active
5414,Courtney Russell,Silver,NJ,2024-10-31,9,61.0,Active
5792,Aaron Mills,Bronze,PA,2024-10-31,9,61.0,Active
6416,Justin Barrera,Silver,WA,2024-10-31,11,61.0,Active
6512,Laura Howell,Bronze,GA,2024-10-31,12,61.0,Active
6567,Shannon Scott,Bronze,CA,2024-10-31,9,61.0,Active
6862,Matthew Armstrong,Silver,CA,2024-10-31,8,61.0,Active
7167,David Fletcher,Bronze,NY,2024-10-31,13,61.0,Active
7263,Yolanda Grant,Silver,NY,2024-10-31,9,61.0,Active
7418,Jessica Nguyen,Platinum,MI,2024-10-31,6,61.0,Active
7935,Danielle Douglas,Silver,NY,2024-10-31,6,61.0,Active
7965,Timothy Thomas,Silver,OH,2024-10-31,7,61.0,Active
8076,Jennifer Watkins,Gold,GA,2024-10-31,4,61.0,Active
8320,Michael King,Silver,WI,2024-10-31,12,61.0,Active
8469,Valerie Flores,Bronze,MI,2024-10-31,6,61.0,Active
8686,Christopher Moore,Silver,VA,2024-10-31,7,61.0,Active
8724,Billy Allen,Bronze,WI,2024-10-31,5,61.0,Active
8859,Nicholas Stevens,Bronze,VA,2024-10-31,13,61.0,Active
8940,Lisa Snyder,Bronze,OH,2024-10-31,8,61.0,Active
8996,Erik Medina,Gold,CA,2024-10-31,6,61.0,Active
9104,Sarah Stein,Bronze,FL,2024-10-31,14,61.0,Active
9281,Jennifer Moore,Bronze,NY,2024-10-31,10,61.0,Active
9710,Kathleen Williams,Bronze,FL,2024-10-31,8,61.0,Active
218,Patrick Mitchell,Bronze,MI,2024-11-01,5,60.0,Active
275,Sarah Moore,Silver,NJ,2024-11-01,9,60.0,Active
947,Christine Washington,Gold,OH,2024-11-01,9,60.0,Active
962,Teresa Peterson,Silver,AZ,2024-11-01,7,60.0,Active
997,Tasha Jenkins,Gold,MD,2024-11-01,3,60.0,Active
1461,Joe Smith,Bronze,PA,2024-11-01,6,60.0,Active
1939,Roger Nguyen,Silver,OH,2024-11-01,9,60.0,Active
2133,Shelia Johnson,Platinum,TX,2024-11-01,4,60.0,Active
