customer_id,customer_name,loyalty_tier,state,total_orders,lifetime_value,avg_order_value,first_order_date,last_order_date,customer_tenure_days,clv_segment
215,Ivan Coleman,Platinum,CA,5,10757.25,896.44,2022-02-01,2024-06-09,859.0,Low Value
8675,Tammy Mcpherson,Bronze,MD,6,10756.65,448.19,2022-08-15,2024-12-12,850.0,Low Value
670,Sarah Clay,Bronze,IN,11,10756.28,346.98,2022-01-09,2024-10-12,1007.0,Low Value
9309,Brian Warren,Platinum,AZ,8,10753.6,537.68,2022-02-04,2024-08-07,915.0,Low Value
9168,Larry Kent,Platinum,IL,7,10752.47,488.75,2022-01-29,2024-10-17,992.0,Low Value
4100,Johnny Nichols,Platinum,TX,10,10752.38,370.77,2022-05-18,2024-08-17,822.0,Low Value
2290,Jeffery Stephenson,Bronze,TN,7,10748.68,413.41,2022-05-28,2024-06-12,746.0,Low Value
6274,Tyler Grant,Bronze,IN,8,10748.13,398.08,2022-06-12,2024-04-22,680.0,Low Value
1978,Mallory Riley,Bronze,PA,8,10746.24,413.32,2022-01-12,2023-10-23,649.0,Low Value
6970,David Davidson,Silver,VA,7,10744.49,596.92,2022-01-05,2024-11-29,1059.0,Low Value
8501,Eugene Davis,Silver,MA,9,10742.79,306.94,2022-09-16,2024-12-28,834.0,Low Value
2777,Belinda Petersen,Bronze,WA,7,10741.34,370.39,2022-06-15,2024-09-03,811.0,Low Value
2597,William Jensen,Gold,NJ,8,10739.37,536.97,2022-04-27,2024-12-30,978.0,Low Value
6902,Anthony Robles,Platinum,AZ,10,10739.13,397.75,2023-01-01,2024-11-21,690.0,Low Value
7899,David Johnson,Silver,GA,8,10738.18,488.1,2022-10-23,2024-10-09,717.0,Low Value
5046,Jake Thompson,Bronze,MI,8,10738.02,397.7,2022-01-19,2024-10-10,995.0,Low Value
4238,John Nguyen,Bronze,VA,7,10737.3,565.12,2022-05-02,2024-12-14,957.0,Low Value
3870,Tyler Anderson,Bronze,MD,3,10732.78,1533.25,2023-06-19,2023-12-10,174.0,Low Value
1207,Scott Miller,Gold,MA,7,10728.82,631.11,2022-06-17,2024-05-21,704.0,Low Value
1237,Troy Brown,Gold,GA,3,10727.53,825.19,2022-05-14,2024-09-16,856.0,Low Value
6989,Alexandra Allen,Bronze,AZ,7,10725.65,510.75,2022-07-06,2024-11-22,870.0,Low Value
3493,James Williams,Bronze,NJ,8,10718.66,487.21,2023-01-30,2024-04-16,442.0,Low Value
4616,Kyle Scott,Bronze,CA,9,10717.61,446.57,2022-03-15,2024-11-29,990.0,Low Value
6122,Emma Villarreal,Bronze,WA,8,10709.66,563.67,2022-06-27,2024-07-20,754.0,Low Value
2177,Eric Cunningham,Gold,WI,6,10707.79,509.89,2022-03-23,2024-10-02,924.0,Low Value
376,Colleen Riley,Bronze,MA,7,10706.58,446.11,2022-06-01,2024-05-10,709.0,Low Value
3610,Michael Macdonald,Bronze,PA,5,10706.38,486.65,2022-04-26,2024-11-14,933.0,Low Value
6312,Donald Rogers,Bronze,WI,10,10706.37,396.53,2022-01-28,2024-11-19,1026.0,Low Value
3327,Nicole Trujillo,Bronze,TX,12,10705.88,314.88,2022-03-16,2024-08-24,892.0,Low Value
7393,Kristopher Mills,Bronze,OH,6,10703.84,486.54,2022-03-28,2023-10-03,554.0,Low Value
1512,Jerry Taylor,Gold,NY,5,10702.59,594.59,2022-02-22,2024-10-09,960.0,Low Value
8740,Tiffany Johnson,Silver,NC,8,10701.49,445.9,2022-03-31,2024-10-23,937.0,Low Value
3294,Eric Brooks,Silver,AZ,8,10700.75,486.4,2022-09-10,2024-08-07,697.0,Low Value
6209,Kristin Jones,Silver,WA,8,10694.54,594.14,2022-02-14,2024-12-17,1037.0,Low Value
9456,Jessica Wilson,Gold,MI,5,10694.33,594.13,2022-04-25,2024-05-27,763.0,Low Value
6327,Kathryn Bradley,Platinum,GA,7,10691.95,427.68,2022-01-09,2024-10-22,1017.0,Low Value
9244,Ashley Walker,Bronze,AZ,7,10684.51,508.79,2022-02-12,2024-09-14,945.0,Low Value
4959,Lauren Vaughn,Bronze,NC,5,10682.37,667.65,2022-05-04,2023-07-19,441.0,Low Value
5558,William Clark,Bronze,IN,7,10681.1,508.62,2022-11-21,2024-12-25,765.0,Low Value
3543,Phillip Haley,Bronze,FL,6,10678.16,444.92,2022-07-07,2024-09-04,790.0,Low Value
2923,Thomas Swanson,Gold,GA,5,10674.46,667.15,2022-06-22,2024-09-13,814.0,Low Value
793,Lauren Oneill,Bronze,GA,10,10674.4,395.35,2022-02-26,2024-06-27,852.0,Low Value
8338,Teresa Baird,Silver,GA,4,10673.01,762.36,2023-01-21,2024-03-16,420.0,Low Value
7375,Timothy Hernandez,Silver,WI,7,10671.1,395.23,2022-05-21,2024-04-05,685.0,Low Value
9480,Joshua Maldonado,Silver,TX,7,10670.86,485.04,2022-02-09,2024-12-06,1031.0,Low Value
9670,Nicole Malone,Bronze,VA,9,10669.68,484.99,2022-03-14,2024-07-30,869.0,Low Value
2861,Thomas Olson,Silver,NJ,6,10666.3,533.31,2022-07-24,2023-10-11,444.0,Low Value
5513,Amber Fernandez,Gold,AZ,9,10665.48,410.21,2022-08-30,2024-05-06,615.0,Low Value
3443,Jessica Smith,Bronze,NC,7,10664.58,463.68,2023-03-20,2024-12-15,636.0,Low Value
6531,David Hartman,Bronze,OH,5,10664.47,627.32,2022-02-26,2024-02-14,718.0,Low Value
2217,Dana James,Platinum,NJ,8,10664.12,463.66,2022-01-06,2024-10-27,1025.0,Low Value
8771,Cheryl Caldwell,Gold,FL,5,10662.98,592.39,2022-02-16,2023-11-05,627.0,Low Value
5713,Audrey Johnson,Bronze,MO,6,10659.53,343.86,2022-02-28,2024-09-16,931.0,Low Value
7939,Deborah Todd,Silver,MA,8,10657.54,394.72,2022-05-02,2024-08-20,841.0,Low Value
7124,Brenda Meyers,Silver,MA,7,10657.43,343.79,2022-02-18,2024-09-17,942.0,Low Value
3816,Timothy Jacobs,Platinum,MO,7,10657.08,463.35,2023-03-06,2024-12-31,666.0,Low Value
5052,Stacy Lewis,Bronze,WI,4,10656.94,819.76,2023-05-13,2024-11-23,560.0,Low Value
1309,Scott Hodges,Bronze,WA,7,10654.63,409.79,2022-02-22,2024-12-27,1039.0,Low Value
646,Kristopher Cole,Bronze,NY,4,10651.45,560.6,2022-01-23,2024-06-16,875.0,Low Value
7406,Jeffrey Buck,Bronze,FL,7,10646.78,591.49,2023-09-24,2024-12-24,457.0,Low Value
2063,Amanda White,Bronze,NY,7,10645.05,409.42,2022-08-17,2024-12-05,841.0,Low Value
7975,Kristi Harris,Platinum,MD,7,10642.54,425.7,2022-01-11,2024-12-06,1060.0,Low Value
7432,Danielle Howell,Gold,CA,7,10641.17,591.18,2022-04-21,2024-12-03,957.0,Low Value
1825,Carol Sullivan,Bronze,NC,6,10636.18,443.17,2023-12-25,2024-10-30,310.0,Low Value
8768,Sandra Robertson,Platinum,NY,7,10635.99,531.8,2022-06-17,2024-07-27,771.0,Low Value
6933,Terrance Jordan,Silver,NJ,11,10634.87,312.79,2022-02-12,2024-06-12,851.0,Low Value
5323,John Alvarez,Silver,CA,6,10632.94,531.65,2022-04-06,2024-04-16,741.0,Low Value
5547,Maureen Reed,Silver,TN,9,10630.85,393.74,2022-01-03,2024-11-10,1042.0,Low Value
4718,Dennis Henderson,Platinum,VA,7,10627.15,625.13,2022-02-04,2024-03-10,765.0,Low Value
1006,Larry Douglas,Platinum,TX,7,10626.6,408.72,2022-04-04,2024-03-14,710.0,Low Value
1730,Brandon Young,Bronze,MA,11,10624.43,354.15,2022-07-17,2024-12-19,886.0,Low Value
2645,Brianna Chang,Platinum,MI,7,10621.73,590.1,2022-07-24,2024-02-29,585.0,Low Value
1881,Daniel Smith,Bronze,VA,7,10620.74,531.04,2022-09-15,2024-12-02,809.0,Low Value
7438,Kristie Johnson,Bronze,IN,2,10620.67,1180.07,2022-02-18,2024-10-01,956.0,Low Value
9201,Brad Hayes,Bronze,VA,9,10618.96,482.68,2022-02-03,2024-10-07,977.0,Low Value
5334,Betty Roberson,Silver,VA,7,10617.61,530.88,2022-04-16,2024-08-23,860.0,Low Value
4703,Jason Blair,Bronze,IL,6,10617.02,442.38,2023-03-27,2024-06-23,454.0,Low Value
7742,Matthew Phillips,Silver,MI,8,10616.29,408.32,2022-01-18,2024-05-12,845.0,Low Value
2808,Daniel Strong,Platinum,OH,10,10614.91,321.66,2022-03-18,2024-07-15,850.0,Low Value
2410,Stacey Sanchez,Bronze,MI,4,10614.31,758.16,2022-06-25,2024-04-22,667.0,Low Value
9361,Erik Stein,Silver,WI,8,10613.92,442.25,2022-04-17,2024-12-16,974.0,Low Value
6973,Stephanie Castillo,Silver,GA,8,10613.86,393.11,2022-02-06,2024-01-02,695.0,Low Value
4145,Brenda Wilson,Bronze,OH,8,10612.07,424.48,2023-01-14,2024-10-07,632.0,Low Value
6375,Rebecca Watson,Platinum,WA,8,10611.79,530.59,2022-04-24,2024-03-27,703.0,Low Value
9043,Jonathan Knox,Silver,WA,7,10611.12,442.13,2022-02-25,2024-03-10,744.0,Low Value
7316,Denise Taylor,Bronze,TX,5,10610.24,624.13,2023-03-18,2024-07-12,482.0,Low Value
4116,Cory Brewer,Bronze,WI,5,10609.41,663.09,2022-01-11,2024-11-07,1031.0,Low Value
7064,Nicole Flores,Gold,TN,9,10607.06,365.76,2022-03-22,2023-12-30,648.0,Low Value
876,Sara Campbell,Bronze,MA,4,10606.95,815.92,2022-10-29,2024-12-24,787.0,Low Value
8792,Amanda Gonzales,Platinum,PA,6,10605.99,482.09,2023-05-17,2024-12-16,579.0,Low Value
8698,Kevin Hill,Platinum,NJ,6,10605.02,482.05,2022-05-16,2024-05-02,717.0,Low Value
1743,Holly Scott,Silver,AZ,8,10604.88,311.91,2022-01-09,2024-11-04,1030.0,Low Value
9792,Adam Arellano,Bronze,NY,6,10604.61,757.47,2022-04-23,2024-07-16,815.0,Low Value
1287,Steven Silva,Silver,NC,8,10595.68,529.78,2022-02-17,2024-09-26,952.0,Low Value
5770,Laura Knox,Bronze,NJ,7,10593.88,460.6,2022-07-09,2024-12-24,899.0,Low Value
8384,Samuel Clark,Silver,MA,7,10592.96,341.71,2022-11-06,2024-05-29,570.0,Low Value
6599,Kelsey Jones,Bronze,MI,8,10592.54,353.08,2022-12-23,2024-11-03,681.0,Low Value
2026,Janice Wall,Bronze,NY,8,10592.4,353.08,2022-07-14,2024-04-22,648.0,Low Value
8491,Jennifer Olson,Bronze,OH,6,10587.88,460.34,2022-05-25,2024-12-25,945.0,Low Value
6997,Kyle Brown,Bronze,CA,8,10583.53,440.98,2022-07-26,2024-10-07,804.0,Low Value
9540,Allison Jacobs,Bronze,WI,5,10583.39,503.97,2022-02-02,2024-12-13,1045.0,Low Value
477,Wanda Greene,Bronze,TN,7,10582.42,587.91,2022-01-13,2024-01-16,733.0,Low Value
1338,Kendra Richardson,Bronze,MD,5,10579.08,881.59,2022-03-05,2024-05-26,813.0,Low Value
5350,Michael Andrews,Gold,TN,5,10577.11,881.43,2022-07-29,2024-11-28,853.0,Low Value
7459,Daniel Stevens,Bronze,NC,6,10573.86,660.87,2022-11-29,2024-05-31,549.0,Low Value
8496,Mary Patterson,Silver,IN,6,10572.49,621.91,2022-07-15,2024-12-20,889.0,Low Value
1973,Andrea Kelly,Bronze,GA,7,10570.37,621.79,2022-05-26,2024-11-24,913.0,Low Value
6027,Mary Brown,Platinum,NY,7,10570.29,704.69,2022-11-10,2024-09-11,671.0,Low Value
8292,Lori Brown,Gold,TX,6,10569.65,587.2,2022-04-09,2023-09-16,525.0,Low Value
9421,Larry Perez,Silver,CA,7,10564.77,480.22,2022-08-17,2024-06-01,654.0,Low Value
1559,James Norris,Platinum,NY,10,10564.58,391.28,2022-01-01,2024-07-22,933.0,Low Value
2346,Elizabeth Wilson,Bronze,NY,5,10562.24,586.79,2022-02-15,2024-04-02,777.0,Low Value
5170,Zachary Lee,Gold,WA,8,10559.54,479.98,2022-05-17,2024-08-13,819.0,Low Value
1179,Paul Williams,Silver,WA,5,10557.42,459.02,2022-06-04,2023-08-19,441.0,Low Value
2798,Lisa Bowers,Silver,NJ,6,10557.33,659.83,2022-02-21,2024-03-24,762.0,Low Value
4807,Janet Lee,Bronze,PA,7,10557.08,459.0,2022-08-09,2024-01-26,535.0,Low Value
2816,Katherine Knapp,Platinum,TX,9,10551.08,390.78,2022-08-15,2024-11-06,814.0,Low Value
3282,Ryan Bond,Silver,NY,6,10550.73,439.61,2022-01-17,2024-07-24,919.0,Low Value
3847,Kenneth Hicks,Gold,WI,3,10543.77,1171.53,2022-11-04,2024-11-01,728.0,Low Value
5530,John Brady,Bronze,AZ,8,10542.51,479.2,2022-04-14,2024-09-16,886.0,Low Value
5242,Nicholas Parrish,Bronze,NJ,5,10541.93,502.0,2023-01-15,2024-05-12,483.0,Low Value
8965,Erika Parrish,Silver,MD,9,10540.07,363.45,2022-01-14,2024-08-07,936.0,Low Value
4940,Michael Williams,Bronze,NJ,7,10538.81,554.67,2022-06-08,2024-12-27,933.0,Low Value
2859,Jessica Brown,Bronze,MI,8,10532.1,376.15,2022-08-03,2024-05-22,658.0,Low Value
187,Mark Mckinney,Bronze,MO,6,10531.7,619.51,2022-04-09,2024-11-18,954.0,Low Value
1086,James Chase,Silver,GA,6,10531.51,457.89,2022-04-16,2024-10-25,923.0,Low Value
8558,Miguel Lee,Bronze,MI,11,10529.8,554.2,2022-04-15,2024-07-28,835.0,Low Value
3855,Shannon Shah,Platinum,MO,10,10528.16,363.04,2022-05-04,2024-10-21,901.0,Low Value
120,Martin Hogan,Bronze,NC,6,10525.28,619.13,2022-07-24,2024-11-23,853.0,Low Value
9543,Eric Lester,Silver,OH,3,10523.59,751.69,2023-04-07,2024-03-19,347.0,Low Value
2065,James Walker,Platinum,NJ,5,10520.04,526.0,2023-05-02,2024-04-28,362.0,Low Value
5106,Kimberly Thomas,Platinum,OH,6,10519.6,618.8,2022-04-24,2024-07-11,809.0,Low Value
3053,Kenneth Bates,Gold,FL,7,10517.1,404.5,2022-07-19,2024-09-24,798.0,Low Value
5427,Desiree Wilson,Platinum,MI,10,10514.49,389.43,2022-03-19,2024-05-17,790.0,Low Value
4223,Katherine Mccoy,Gold,GA,6,10512.11,404.31,2022-02-17,2024-11-15,1002.0,Low Value
6607,Lauren Cain,Silver,OH,9,10510.2,437.93,2022-03-27,2024-09-10,898.0,Low Value
4544,Michele Wood,Gold,AZ,5,10508.67,808.36,2022-01-03,2024-05-21,869.0,Low Value
2097,Maxwell Rogers,Bronze,MI,6,10508.61,338.99,2022-04-06,2023-08-09,490.0,Low Value
8631,Martin Woodard,Gold,TN,5,10506.56,477.57,2023-05-01,2024-10-25,543.0,Low Value
4533,Lisa Carroll,Silver,VA,7,10505.36,437.72,2022-07-05,2024-11-04,853.0,Low Value
108,Jesse Mann,Bronze,MO,9,10504.69,300.13,2022-03-23,2024-05-28,797.0,Low Value
8039,Jennifer Morgan,Gold,AZ,8,10502.66,403.95,2022-01-06,2024-12-26,1085.0,Low Value
1749,Leslie Wilson,Gold,MD,10,10499.94,283.78,2022-04-25,2024-11-20,940.0,Low Value
9371,Danny Patton,Bronze,IN,7,10495.88,524.79,2023-01-27,2024-11-03,646.0,Low Value
3579,Michael Castillo,Bronze,GA,6,10495.03,655.94,2022-01-06,2024-06-29,905.0,Low Value
6163,Marcus Goodwin,Gold,NC,9,10491.28,327.85,2022-01-05,2024-12-03,1063.0,Low Value
2650,Melissa Gardner,Gold,CA,6,10489.18,655.57,2022-01-02,2024-09-05,977.0,Low Value
8534,Abigail King,Silver,MI,5,10487.2,499.39,2022-06-06,2023-12-22,564.0,Low Value
3906,Rebecca Bryant,Bronze,OH,7,10484.17,419.37,2022-05-26,2024-11-17,906.0,Low Value
6329,Brandon Delgado,Silver,AZ,9,10483.48,338.18,2022-11-10,2024-11-08,729.0,Low Value
8580,Sarah Wise,Bronze,PA,9,10480.15,455.66,2022-04-28,2024-08-14,839.0,Low Value
2635,Kimberly Taylor,Bronze,WI,7,10480.02,436.67,2022-01-30,2024-09-17,961.0,Low Value
1655,Joshua Wilson,Bronze,NY,5,10479.69,806.13,2022-09-15,2023-10-06,386.0,Low Value
5346,Christopher Powell,Bronze,TX,7,10477.62,616.33,2022-09-15,2024-10-19,765.0,Low Value
9741,James Frederick,Silver,GA,8,10476.94,476.22,2022-07-31,2024-08-01,732.0,Low Value
5033,Ethan Jacobs,Platinum,FL,6,10467.56,523.38,2022-05-09,2023-09-15,494.0,Low Value
263,Curtis Daniels,Gold,TX,9,10466.95,387.66,2022-05-03,2024-05-19,747.0,Low Value
5514,Shane Orr,Bronze,MA,10,10466.4,418.66,2022-02-27,2024-09-08,924.0,Low Value
2030,Kristopher Powers,Silver,CA,7,10466.05,436.09,2022-02-22,2024-04-26,794.0,Low Value
9251,Kristy Cobb,Bronze,MD,7,10465.84,498.37,2022-07-01,2024-11-25,878.0,Low Value
2028,Rhonda Edwards,Bronze,OH,7,10464.33,498.3,2022-03-16,2024-07-02,839.0,Low Value
8917,Carrie Mendez,Silver,WA,7,10462.92,581.27,2022-03-17,2024-11-14,973.0,Low Value
902,Lindsay Gallegos,Bronze,VA,10,10458.31,298.81,2022-02-13,2023-01-18,339.0,Low Value
6682,Timothy Jackson,Silver,NJ,5,10457.51,746.97,2022-04-22,2024-09-18,880.0,Low Value
4339,Kevin Rowland,Gold,VA,8,10455.33,360.53,2022-04-05,2024-09-30,909.0,Low Value
5473,George Wallace,Silver,WI,6,10454.78,580.82,2022-02-23,2024-07-21,879.0,Low Value
9908,Breanna Russo,Silver,WA,8,10454.41,435.6,2022-05-16,2024-08-08,815.0,Low Value
1191,Kelly Jordan,Bronze,MI,7,10451.6,580.64,2022-02-07,2024-11-10,1007.0,Low Value
5027,Eric Vance,Bronze,GA,9,10449.6,580.53,2022-03-22,2024-09-10,903.0,Low Value
8706,Jennifer Garcia,Silver,MO,7,10447.46,497.5,2022-11-25,2024-12-07,743.0,Low Value
7261,Scott Reed,Bronze,PA,5,10446.36,696.42,2022-02-24,2024-07-05,862.0,Low Value
6960,Valerie Nelson,Gold,CA,9,10445.86,454.17,2022-05-17,2024-08-13,819.0,Low Value
1337,Sandra Jones,Silver,TN,7,10445.61,580.31,2022-07-25,2024-02-09,564.0,Low Value
4328,Richard Simpson,Bronze,FL,9,10442.53,401.64,2022-06-02,2024-10-09,860.0,Low Value
3783,Heidi Moore,Bronze,WA,6,10439.97,497.14,2022-09-15,2024-12-29,836.0,Low Value
7604,Angela Brooks,Bronze,MA,4,10435.39,549.23,2022-04-01,2023-08-05,491.0,Low Value
1641,Julie Estrada,Silver,IN,5,10435.04,745.36,2023-01-22,2024-07-22,547.0,Low Value
3687,Tara Lopez,Bronze,IN,4,10433.14,579.62,2022-04-02,2023-01-28,301.0,Low Value
3507,Julie Bishop,Bronze,AZ,5,10432.23,521.61,2023-03-15,2024-08-22,526.0,Low Value
1196,Ronald Smith,Bronze,MI,8,10431.44,434.64,2022-03-09,2024-06-15,829.0,Low Value
6369,Ann Murray,Bronze,CA,10,10431.1,434.63,2022-04-05,2024-12-23,993.0,Low Value
3625,Reginald Morris,Gold,WA,7,10427.13,521.36,2022-02-19,2024-07-10,872.0,Low Value
8432,Michael Chase,Bronze,CA,5,10425.85,521.29,2022-05-14,2024-04-21,708.0,Low Value
1172,Sherry Sanchez,Silver,CA,7,10421.05,694.74,2022-02-26,2024-07-29,884.0,Low Value
9871,Jesus Hernandez,Gold,CA,8,10421.03,496.24,2022-07-17,2024-12-28,895.0,Low Value
7395,Daniel Evans,Bronze,VA,9,10419.83,400.76,2022-12-09,2024-11-25,717.0,Low Value
5142,Aaron Wright,Platinum,FL,7,10418.72,694.58,2022-04-14,2024-11-24,955.0,Low Value
662,Nicholas Johnson,Bronze,MA,8,10418.68,694.58,2022-01-07,2024-10-31,1028.0,Low Value
9277,Jared Griffin,Bronze,GA,7,10417.48,548.29,2022-01-10,2024-11-08,1033.0,Low Value
5384,Alex Powers,Bronze,WI,7,10417.46,452.93,2022-05-10,2024-10-24,898.0,Low Value
6807,Thomas Morales,Platinum,TN,5,10417.26,548.28,2022-12-09,2024-07-08,577.0,Low Value
8950,Lori Greene,Gold,IN,7,10416.78,578.71,2022-04-23,2024-06-18,787.0,Low Value
444,Brittany Smith,Gold,VA,4,10413.81,548.1,2023-01-26,2024-09-06,589.0,Low Value
1999,Kristen Brown,Gold,WA,6,10413.34,578.52,2023-04-30,2024-02-21,297.0,Low Value
529,Jennifer Ramirez,Silver,FL,6,10412.27,452.71,2022-01-29,2024-12-27,1063.0,Low Value
7689,Melissa Alexander,Bronze,FL,9,10410.51,306.19,2022-02-13,2024-06-10,848.0,Low Value
1726,Tammy Morrison,Silver,GA,8,10409.41,433.73,2022-04-10,2024-08-22,865.0,Low Value
6279,Nicole Wilcox,Bronze,TN,7,10407.87,612.23,2022-04-12,2024-12-02,965.0,Low Value
424,Angela Mcbride,Bronze,NY,9,10406.92,358.86,2022-05-31,2024-11-04,888.0,Low Value
9872,Roy Keith,Bronze,AZ,7,10404.96,612.06,2022-06-26,2024-05-28,702.0,Low Value
1616,Mary Matthews,Bronze,GA,9,10403.95,346.8,2022-01-12,2024-07-08,908.0,Low Value
2281,Jennifer Mckinney,Bronze,NY,9,10400.74,433.36,2023-01-06,2024-12-18,712.0,Low Value
3979,Jennifer Brown,Bronze,MO,6,10397.68,472.62,2022-02-16,2024-08-08,904.0,Low Value
6015,Blake Vazquez,Bronze,VA,5,10394.1,494.96,2022-12-15,2024-02-29,441.0,Low Value
6708,William Chambers,Platinum,NC,8,10393.61,451.9,2022-05-17,2024-09-03,840.0,Low Value
4885,Ann Jones,Platinum,IN,8,10386.96,494.62,2022-08-26,2024-08-15,720.0,Low Value
3428,Teresa Raymond,Platinum,TX,10,10386.59,451.59,2022-05-14,2024-08-05,814.0,Low Value
3730,Cynthia Carter,Platinum,TN,12,10384.96,296.71,2022-05-17,2024-10-19,886.0,Low Value
5660,Michael Rogers,Bronze,MO,7,10384.62,415.38,2022-02-11,2024-03-12,760.0,Low Value
3055,Deborah Johnson,Silver,NC,7,10383.72,471.99,2022-08-05,2024-11-08,826.0,Low Value
7143,Andrew Frank,Silver,NY,6,10382.33,576.8,2022-02-10,2024-06-01,842.0,Low Value
137,Holly Blair,Silver,FL,9,10379.9,384.44,2022-01-08,2024-11-25,1052.0,Low Value
1599,Kristin Murphy,Bronze,IL,5,10377.03,610.41,2022-07-04,2023-11-17,501.0,Low Value
3247,Heidi Blanchard,Bronze,MO,6,10375.53,546.08,2023-06-20,2024-12-01,530.0,Low Value
9687,Victor Smith,Bronze,NJ,6,10374.12,691.61,2022-01-08,2023-02-03,391.0,Low Value
773,Carlos Lee,Bronze,TN,5,10372.59,471.48,2022-04-23,2024-10-08,899.0,Low Value
7300,Carol Conrad,Bronze,MD,6,10371.51,648.22,2022-06-01,2024-11-20,903.0,Low Value
6080,Ronald Lee,Bronze,WI,8,10369.9,432.08,2022-04-08,2024-07-26,840.0,Low Value
5092,Gilbert Cannon,Silver,MA,4,10369.33,471.33,2022-02-26,2023-02-09,348.0,Low Value
4602,Gabriel Benson,Gold,FL,5,10368.79,493.75,2022-02-06,2024-10-05,972.0,Low Value
6065,Christopher Rosario,Gold,NC,11,10365.67,357.44,2022-01-07,2024-11-26,1054.0,Low Value
9083,Jonathan Gomez,Platinum,MO,8,10364.97,334.35,2022-08-20,2024-06-08,658.0,Low Value
6357,Harold Carlson,Gold,MO,8,10364.85,345.5,2022-09-21,2024-07-24,672.0,Low Value
9472,Jennifer James,Silver,AZ,6,10362.0,690.8,2022-09-09,2024-06-11,641.0,Low Value
5515,Jose Cook,Silver,CA,6,10361.16,575.62,2022-06-22,2024-08-04,774.0,Low Value
5525,Jessica Young,Platinum,TN,6,10360.14,518.01,2022-03-16,2023-09-01,534.0,Low Value
9943,Lauren King,Bronze,VA,6,10357.98,398.38,2022-02-03,2024-10-06,976.0,Low Value
4623,Michele Solomon,Bronze,PA,7,10352.87,608.99,2022-02-17,2024-11-21,1008.0,Low Value
6381,Samuel Smith,Bronze,TN,9,10350.26,492.87,2022-01-07,2024-11-23,1051.0,Low Value
9195,Jessica Greene,Bronze,TX,7,10349.92,470.45,2022-07-30,2024-12-22,876.0,Low Value
6686,Holly Reyes,Bronze,NJ,8,10349.86,608.82,2022-02-02,2024-09-09,950.0,Low Value
9160,Steven Shaw,Silver,TN,7,10347.03,449.87,2022-06-22,2024-09-08,809.0,Low Value
7414,David Campbell,Silver,IN,6,10345.28,517.26,2022-03-27,2024-10-03,921.0,Low Value
3528,Nicole Abbott,Bronze,WI,6,10344.57,449.76,2022-03-07,2024-07-17,863.0,Low Value
9072,Luke Reed,Bronze,FL,8,10344.57,646.54,2023-10-05,2024-12-23,445.0,Low Value
4538,Benjamin Welch,Platinum,AZ,7,10341.14,449.61,2022-01-26,2024-10-16,994.0,Low Value
2282,Holly Cruz,Bronze,WA,10,10338.83,397.65,2022-01-12,2024-05-07,846.0,Low Value
9039,Nathan Thornton,Platinum,PA,9,10336.12,397.54,2022-04-04,2024-10-15,925.0,Low Value
8560,Renee Pineda,Bronze,WA,8,10335.15,382.78,2022-05-16,2024-06-25,771.0,Low Value
2940,Brenda Page,Bronze,IN,5,10334.05,543.9,2023-02-18,2024-07-09,507.0,Low Value
6060,David Frye,Bronze,VA,10,10333.27,382.71,2022-01-10,2024-10-11,1005.0,Low Value
9198,Jasmine Underwood,Gold,MI,8,10332.68,543.83,2022-05-05,2024-11-30,940.0,Low Value
731,Mallory Carter,Silver,OH,9,10332.02,516.6,2022-03-03,2024-11-14,987.0,Low Value
8616,Erin Howard,Bronze,IL,9,10332.0,397.38,2022-05-01,2024-10-14,897.0,Low Value
5472,Lance Lopez,Gold,PA,9,10330.33,430.43,2022-01-05,2024-12-17,1077.0,Low Value
4633,Robert Mcdaniel,Silver,WI,6,10328.77,413.15,2022-01-31,2024-04-25,815.0,Low Value
5622,Jonathan Edwards,Bronze,TX,9,10327.94,397.23,2022-01-28,2024-12-20,1057.0,Low Value
8544,Wayne Juarez,Bronze,PA,8,10326.76,397.18,2022-09-18,2024-04-27,587.0,Low Value
476,Peter Henry,Bronze,OH,3,10325.38,1475.05,2022-05-07,2023-01-30,268.0,Low Value
8958,William Fowler,Gold,VA,9,10324.33,322.64,2022-01-17,2024-05-14,848.0,Low Value
1759,Laurie Davidson,Bronze,PA,6,10317.76,429.91,2022-05-24,2024-06-27,765.0,Low Value
3843,Jose Nash,Silver,NJ,7,10313.0,468.77,2022-02-15,2024-10-01,959.0,Low Value
402,Kristin Williams,Silver,IN,7,10311.93,448.34,2022-01-29,2024-07-09,892.0,Low Value
6793,Linda Torres,Gold,MA,7,10311.48,396.6,2022-09-14,2024-08-14,700.0,Low Value
9621,Shane Lucas,Bronze,GA,12,10311.32,312.46,2022-01-02,2024-12-28,1091.0,Low Value
5151,David Quinn,Gold,NY,8,10311.1,542.69,2022-04-02,2024-05-28,787.0,Low Value
9938,Jeffrey Hernandez,Gold,PA,4,10310.99,1145.67,2022-05-29,2024-07-07,770.0,Low Value
9961,Jacqueline Mason,Silver,AZ,6,10307.02,429.46,2022-01-07,2024-10-01,998.0,Low Value
8526,Harold Washington,Bronze,NJ,6,10305.86,412.23,2022-06-26,2024-10-09,836.0,Low Value
399,Jason Kelly,Silver,IL,5,10302.88,606.05,2023-06-18,2024-04-06,293.0,Low Value
1768,Sophia Miller,Gold,GA,6,10300.97,468.23,2022-10-14,2024-11-30,778.0,Low Value
3552,James Cline,Gold,PA,8,10300.53,381.5,2022-01-02,2024-10-28,1030.0,Low Value
